contrast	library	term	nes	nominal_p	fdr	leading_edge_genes
SoravsNC	Reactome_2022	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814	2.02260220831	0	0.00142337649104	COL27A1;COL18A1;COL7A1;COL4A5;COL16A1;PCOLCE;P4HA1;PLOD1;PLOD2;COL2A1;P4HA2;COL9A3;COL9A2;COL6A1;COL4A6
SoravsNC	Reactome_2022	Collagen Chain Trimerization R-HSA-8948216	2.21702236748	0	0	COL27A1;COL18A1;COL7A1;COL4A5;COL16A1;COL2A1;COL9A3;COL9A2;COL6A1;COL4A6
SoravsNC	Reactome_2022	Collagen Formation R-HSA-1474290	1.89870119109	0	0.00534844499664	COL27A1;COL18A1;COL7A1;COL4A5;COL16A1;PCOLCE;P4HA1;PLOD1;PLOD2;COL2A1;DST;P4HA2;COL9A3;COL9A2;COL6A1;COL4A6;CTSB;CRTAP
SoravsNC	Reactome_2022	Common Pathway Of Fibrin Clot Formation R-HSA-140875	1.99281669874	0	0.00215088003091	FGB;FGA;SERPINC1;FGG;SERPIND1;F5;SERPINA5;PROC;PROS1
SoravsNC	Reactome_2022	Complement Cascade R-HSA-166658	1.89220904613	0	0.0046994017482	VTN;C3;C4A;CLU;CFI;C1S;C4B;CFB;CPB2;C8B;C8A;CPNE1;C1R;CD46;MASP2;SERPING1;PROS1;C4BPB
SoravsNC	Reactome_2022	Cooperation Of PDCL (PhLP1) And TRiC/CCT In G-protein Beta Folding R-HSA-6814122	-1.79787203535	0.00184162062615	0.00341966718768	TCP1;CCT6A;CCT2;CCT5;CCT4;CCT3;CCT7;CCT8
SoravsNC	Reactome_2022	Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958	-2.08306690415	0	1.62173912296e-05	TCP1;CCT6A;CCT2;CCT5;TUBA1B;CCT4;CCT3;CCT7;PFDN2;TUBB2A;TUBB6;CCT8;TUBA1C;TUBB;TUBB3;PFDN1;TUBA4A;PFDN6;PFDN4
SoravsNC	Reactome_2022	Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978	-2.25375704274	0	0	PSMD11;PSME3;PSMD7;PSMC4;PSMD2;PSMD12;PSMD14;PSMA5;PSMC5;PSMB3;PSMC3;PSME4;PSMD8;PSMC2;PSMC1;PSMD3;PSMB2;PSMA6;PSMB1;PSMD13;PSMA4;PSMA7;PSMA3;PSMB7;PSMB5;PSMD6;PSMB4;PSMB6;PSMD4;PSMA1;PSMD5
SoravsNC	Reactome_2022	Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656	-1.94678900434	0	0.000263876196279	MYC;PSMD11;PSME3;PSMD7;PSMC4;PSMD2;PSMD12;PSMD14;CCND1;PSMA5;PSMC5;PSMB3;PSMC3;PSMD8;PSMC2;PSMC1;PSMD3;CDC25A;PSMB2;PSMA6;E2F1;PSMB1;PSMD13;PSMA4;AKT1;TFDP1;PSMA7;PSMA3;PSMB7;MAX;CCNH;PSMB5;CCNE1;E2F4;PSMD6;PSMB4;CDK4;CDKN1A;CDK2;PSMB6;PSMD4;PSMA1;PSMD5
SoravsNC	Reactome_2022	Cyclin E Associated Events During G1/S Transition R-HSA-69202	-2.00545057808	0	7.41366456212e-05	MYC;PSMD11;PSME3;PSMD7;PSMC4;PSMD2;PSMD12;PSMD14;CCND1;PSMA5;PSMC5;PSMB3;PSMC3;PSMD8;PSMC2;PSMC1;PSMD3;CDC25A;PSMB2;PSMA6;E2F1;PSMB1;PSMD13;PSMA4;AKT1;TFDP1;PSMA7;PSMA3;PSMB7;MAX;CCNH;PSMB5;CCNE1;E2F4;PSMD6;PSMB4;CDK4;CDKN1A;CDK2;PSMB6;PSMD4;PSMA1;PSMD5
SoravsNC	Reactome_2022	Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949	-1.67103581261	0.00177304964539	0.0160496796716	IKBKG;POLR3E;POLR3K;CRCP;XRCC5;POLR3D;NFKB1;NFKB2;PRKDC;POLR2L;POLR3B;POLR3G;IRF3;LRRFIP1;DHX9;CHUK;POLR3C;NFKBIB;CTNNB1;POLR3H;POLR3F;XRCC6;CREBBP;TRIM21;STAT6;NKIRAS2;DHX36;POLR2K;RIPK1
SoravsNC	Reactome_2022	Cytosolic tRNA Aminoacylation R-HSA-379716	-2.23437540331	0	0	GARS1;MARS1;YARS1;VARS1;WARS1;TARS1;CARS1;EPRS1;AARS1;FARSB;NARS1;IARS1;AIMP2;SARS1;EEF1E1;FARSA;RARS1;HARS1;KARS1;LARS1
SoravsNC	Reactome_2022	DARPP-32 Events R-HSA-180024	-1.57252462944	0.0119521912351	0.0371214828084	PPP3R1;PRKAR1A;CALM1;PPP2CA;PDE4D;PPP2CB;PRKAR1B;PPP1CA
SoravsNC	Reactome_2022	DNA Replication Pre-Initiation R-HSA-69002	-2.27062051113	0	0	POLR1B;PSMD11;PSME3;POLR1A;PSMD7;PSMC4;PSMD2;PSMD12;UBE2S;CDC6;KPNB1;PSMD14;MCM7;H2AZ1;PSMA5;MCM5;PSMC5;MCM6;PSMB3;MCM4;PSMC3;CDC45;PSMD8;PSMC2;PSMC1;PSMD3;PSMB2;PSMA6;POLE3;ORC6;PSMB1;PSMD13;ANAPC7;PSMA4;MCM8;ANAPC1;PSMA7;POLA1;PSMA3;PSMB7;H3-3B;POLE4;PSMB5;ORC5;PSMD6;UBE2D1;PSMB4;CDK2;PSMB6;MCM3;MCM10;PSMD4;PSMA1;PSMD5;SLC25A15;UBE2E1;ANAPC10;ORC4
SoravsNC	Reactome_2022	DNA Replication R-HSA-69306	-2.25172783799	0	0	POLR1B;PSMD11;PSME3;POLR1A;PSMD7;PSMC4;PSMD2;PSMD12;UBE2S;CDC6;KPNB1;PSMD14;MCM7;H2AZ1;PSMA5;MCM5;PSMC5;MCM6;PSMB3;MCM4;PSMC3;CDC45;PSME4;PSMD8;PSMC2;PSMC1;PSMD3;PSMB2;PSMA6;POLE3;RFC3;FEN1;ORC6;PSMB1;PSMD13;ANAPC7;PSMA4;SLC19A1;MCM8;ANAPC1;GINS3;PSMA7;POLA1;PSMA3;PSMB7;H3-3B;POLE4;PSMB5;CCNE1;GINS2;ORC5;PSMD6;UBE2D1;RFC4;PSMB4;PCNA;GINS4;CDK2;POLD2;PSMB6;MCM3;MCM10;PSMD4;RFC2;PSMA1;PSMD5;SLC25A15;UBE2E1;ANAPC10;ORC4;GINS1;POLA2
SoravsNC	Reactome_2022	DNA Strand Elongation R-HSA-69190	-1.91804044193	0	0.000508577388961	POLR1B;POLR1A;MCM7;MCM5;MCM6;MCM4;CDC45;RFC3;FEN1;SLC19A1;MCM8;GINS3;POLA1;GINS2;RFC4;PCNA;GINS4;POLD2;MCM3;RFC2;GINS1;POLA2
SoravsNC	Reactome_2022	Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761	-2.19856168343	0	0	PSMD11;PSME3;PSMD7;PSMC4;PSMD2;PSMD12;PSMD14;PSMA5;PSMC5;PSMB3;PSMC3;UBE2M;PSME4;PSMD8;PSMC2;PSMC1;NFKB2;PSMD3;PSMB2;PSMA6;PSMB1;PSMD13;PSMA4;CHUK;PSMA7;PSMA3;PSMB7;MAP3K14;PSMB5;PSMD6;PSMB4;PSMB6;PSMD4;PSMA1;PSMD5
SoravsNC	Reactome_2022	Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332	1.72926985421	0.00632911392405	0.0212979297178	SDC2;GPC3;GPC6;HSPG2;AGRN
SoravsNC	Reactome_2022	Defective B3GAT3 Causes JDSSDHD R-HSA-3560801	1.71306683561	0.0149572649573	0.0241557811521	SDC2;GPC3;GPC6;HSPG2;AGRN
SoravsNC	Reactome_2022	Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783	1.70750304949	0.010752688172	0.0253855750254	SDC2;GPC3;GPC6;HSPG2;AGRN
SoravsNC	Reactome_2022	Defective CFTR Causes Cystic Fibrosis R-HSA-5678895	-2.07991979675	0	1.58218451021e-05	PSMD11;PSME3;PSMD7;PSMC4;PSMD2;PSMD12;PSMD14;PSMA5;PSMC5;PSMB3;PSMC3;VCP;PSME4;PSMD8;PSMC2;PSMC1;PSMD3;PSMB2;PSMA6;PSMB1;PSMD13;PSMA4;PSMA7;PSMA3;PSMB7;PSMB5;ERLEC1;PSMD6;PSMB4;PSMB6;PSMD4;PSMA1;DERL1;PSMD5
SoravsNC	Reactome_2022	Defective TPR May Confer Susceptibility Towards Thyroid Papillary Carcinoma (TPC) R-HSA-5619107	-1.85639236888	0.00177619893428	0.00152531139133	NUP155;NUP153;NUP50;SEH1L;NUP93;NUP188;NUP98;NUP205;NUP35;NUP88;NUP58;NUP43;NUP62;NUP37;POM121C;MAP4K5;POM121;SEC13;NUP42;NUP54
SoravsNC	Reactome_2022	Degradation Of AXIN R-HSA-4641257	-2.04543360231	0	2.73135010183e-05	PSMD11;PSME3;PSMD7;PSMC4;PSMD2;PSMD12;PSMD14;PSMA5;PSMC5;PSMB3;PSMC3;PSME4;PSMD8;PSMC2;PSMC1;PSMD3;PSMB2;PSMA6;PSMB1;PSMD13;PSMA4;PSMA7;PSMA3;PSMB7;PSMB5;PSMD6;PSMB4;PSMB6;PSMD4;PSMA1;PSMD5
SoravsNC	Reactome_2022	Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253	-2.0908193995	0	0	MYC;PSMD11;PSME3;PSMD7;PSMC4;PSMD2;PSMD12;PSMD14;PSMA5;CSNK1A1;PSMC5;PSMB3;PSMC3;PPP2CA;PSME4;PSMD8;PSMC2;PSMC1;PSMD3;PSMB2;PSMA6;PPP2R5E;PSMB1;PSMD13;PSMA4;PSMA7;PSMA3;PPP2CB;PSMB7;PSMB5;TLE5;CTNNB1;PPP2R5A;PSMD6;TCF7L2;PSMB4;FRAT2;TCF7;PSMB6;PSMD4;PSMA1;PSMD5
SoravsNC	Reactome_2022	Degradation Of DVL R-HSA-4641258	-2.14566530484	0	0	PSMD11;PSME3;PSMD7;PSMC4;PSMD2;PSMD12;PSMD14;PSMA5;PSMC5;PSMB3;PSMC3;PSME4;PSMD8;PSMC2;PSMC1;PSMD3;PSMB2;PSMA6;PSMB1;PSMD13;PSMA4;CUL3;PSMA7;PSMA3;PSMB7;PSMB5;PSMD6;PSMB4;PSMB6;PSMD4;PSMA1;PSMD5
SoravsNC	Reactome_2022	Degradation Of GLI1 By Proteasome R-HSA-5610780	-2.07225952924	0	1.45774303188e-05	PSMD11;PSME3;PSMD7;PSMC4;PSMD2;PSMD12;PSMD14;PSMA5;PSMC5;PSMB3;PSMC3;PSME4;PSMD8;PSMC2;PSMC1;PSMD3;PSMB2;PSMA6;PSMB1;PSMD13;PSMA4;PSMA7;PSMA3;PSMB7;PSMB5;PSMD6;PSMB4;PSMB6;PSMD4;PSMA1;PSMD5
SoravsNC	Reactome_2022	Degradation Of GLI2 By Proteasome R-HSA-5610783	-2.11664733507	0	0	PSMD11;PSME3;PSMD7;PSMC4;PSMD2;PSMD12;PSMD14;PSMA5;CSNK1A1;PSMC5;PSMB3;PSMC3;PSME4;PSMD8;PSMC2;PSMC1;PSMD3;PSMB2;PSMA6;PSMB1;PSMD13;PSMA4;PSMA7;PSMA3;PSMB7;PSMB5;PSMD6;PSMB4;PSMB6;PSMD4;PSMA1;PSMD5
SoravsNC	Reactome_2022	Deubiquitination R-HSA-5688426	-1.64660646023	0	0.0195069989439	MYC;TGFBR2;HIF1A;PSMD11;PSME3;TGFB1;IKBKG;PSMD7;PSMC4;PSMD2;PSMD12;ADRM1;UCHL3;PSMD14;RUVBL1;ARRB1;PSMA5;INO80;PSMC5;PSMB3;PSMC3;UCHL5;VCP;PSME4;PSMD8;PSMC2;PSMC1;PSMD3;CDC25A;PSMB2;PSMA6;HCFC1;USP13;PSMB1;KEAP1;PSMD13;PSMA4;CLSPN;IDE;SMAD1;TANK;TRAF3;MCRS1;HGS;PSMA7;PSMA3;STAM;PSMB7;UFD1;RIPK2;KDM1B;PTRH2;PSMB5;ASXL2;ACTL6A;MDM2;USP32;PSMD6;UBE2D1;USP22;OTUD7B;RCE1;PSMB4;VDAC2;USP7;RAD23A;TOMM70;PSMB6;CDC20;USP25;PSMD4;PSMA1;MUL1;PSMD5;FOXK1;TOMM20;AREG;USP15;USP14;FOXK2;TFPT;RIPK1;JOSD1;TNIP2;USP42;PSMB10;BARD1;INO80C;INO80D;USP37;TADA2B
SoravsNC	Reactome_2022	Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	-1.5643444755	0	0.0396249052273	DUSP6;JAG1;SQSTM1;MYC;EML4;CEBPB;TGFBR2;CARS1;SPTBN1;SPRED2;BCL2L1;SHC1;SRC;ATIC;PSMD11;FGFR1;PSME3;YWHAB;TGFB1;PSMD7;PSMC4;PSMD2;PSMD12;RRBP1;CDC37;HSP90AA1;HDAC7;PSMD14;PRKAR1A;PHB1;ARRB1;KDM7A;PSMA5;PTPN11;CSNK1A1;DUSP16;CALM1;PSMC5;PSMB3;NPM1;PSMC3;PPP2CA;VCP;TPM3;HBEGF;PSME4;PSMD8;POLR2D;PSMC2;SPRED1;PDGFRB;CSK;LRP6;PSMC1;LONP1;PSMD3;PSMB2;PSMA6;FOXO1;PPP2R5E;POLR2L;PSMB1;PSMD13;PSMA4;HEY1;LRRFIP1;FYN;CHUK;AKT1;FKBP1A;HDAC2;RAP1B;PSMA7;POLR2I;LMNA;PSMA3;PPP2CB;NR4A1;STAT1;CBL;POLR2C;PSMB7;KIAA1549;PSMB5;GTF2F2;RHOG;PDGFA;KLC1;HRAS;CTNNB1;KIF5B;SHH;NCBP1;AKT1S1;MAML2;NRAS;ERLEC1;MDM2;DUSP7;TRIM24;PPP2R5A;PSMD6;TCF7L2;CREBBP;PSMB4;TFG;PTPN12
SoravsNC	Reactome_2022	Disorders Of Transmembrane Transporters R-HSA-5619115	-1.59776127967	0.00167504187605	0.0301564367646	SLC2A1;SLC6A14;PSMD11;PSME3;PSMD7;PSMC4;PSMD2;PSMD12;SLC3A2;NUP155;NUP153;PSMD14;NUP50;PSMA5;SEH1L;SLC27A4;PSMC5;PSMB3;NUP93;PSMC3;VCP;NUP188;PSME4;PSMD8;PSMC2;NUP98;PSMC1;PSMD3;PSMB2;PSMA6;NUP205;PSMB1;PSMD13;PSMA4;NUP35;NUP88;SLC35C1;PSMA7;NUP58;PSMA3;PSMB7;NUP43;PSMB5;NUP62;NUP37;ERLEC1;PSMD6;PSMB4;POM121C;MAP4K5;PSMB6;POM121;SEC13;PSMD4;PSMA1;SLC7A9;DERL1;PSMD5;NUP42
SoravsNC	Reactome_2022	Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372	-2.08980038253	0	0	PSMD11;PSME3;IKBKG;PSMD7;PSMC4;PSMD2;PSMD12;PPP3R1;PSMD14;PSMA5;NFATC3;CALM1;PSMC5;PSMB3;PSMC3;PSME4;PSMD8;PSMC2;NFKB1;PSMC1;PSMD3;PSMB2;PSMA6;PSMB1;PSMD13;PSMA4;CHUK;FKBP1A;PSMA7;PSMA3;PSMB7;NFKBIB;PSMB5;HRAS;NRAS;PSMD6;PSMB4;PPIA;PSMB6;PSMD4;PSMA1;PSMD5
SoravsNC	Reactome_2022	Downstream TCR Signaling R-HSA-202424	-1.88667361189	0	0.000948838412241	PSMD11;PSME3;IKBKG;PSMD7;PSMC4;PSMD2;PSMD12;PSMD14;PSMA5;PSMC5;PSMB3;PSMC3;PSME4;PSMD8;PSMC2;NFKB1;PSMC1;PSMD3;PSMB2;PSMA6;PSMB1;PSMD13;PSMA4;CHUK;PSMA7;PSMA3;PSMB7;RIPK2;PSMB5;UBE2N;PSMD6;UBE2D1;PSMB4;UBE2D2;PSMB6;PSMD4;PSMA1;PSMD5
SoravsNC	Reactome_2022	Drug ADME R-HSA-9748784	1.88158559957	0	0.00517950889796	SULT2A1;GSTA2;SLCO2B1;ACSM2B;CES1;ACSM2A;ALB;SLC22A7;VAV3;SLC38A3;PCK1;GSTA1;CES2;ABCC3;ACSM5;UGT2A3
SoravsNC	Reactome_2022	Dual Incision In TC-NER R-HSA-6782135	-1.70819518063	0	0.0104855830063	POLR1B;POLR1A;PRPF19;POLR2D;POLE3;RFC3;POLR2L;SLC19A1;POLR2I;GTF2H2;POLR2C;CCNH;POLE4;GTF2H1;ERCC4;ERCC3;RFC4;USP7;PCNA;TCEA1;POLD2;GTF2H3;CUL4A;RFC2
SoravsNC	Reactome_2022	EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025	-1.59057726217	0.00868055555556	0.0320492123545	EML4;NUDC;RCC2;NDE1;SEH1L;MAPRE1;RANGAP1;PPP2CA;NUP98;XPO1;PPP2R5E;DYNC1LI1;SKA1;MAD1L1;PPP2CB;AHCTF1;PLK1;NUP43;DYNLL1;CENPO;DYNLL2;KIF2A;NUP37;PPP2R5A;CLASP2;ZWILCH;CENPM;CDC20;SEC13;CENPN;MIS12;PAFAH1B1;DSN1
SoravsNC	Reactome_2022	Export Of Viral Ribonucleoproteins From Nucleus R-HSA-168274	-1.86327998631	0	0.00134243960734	NUP155;NUP153;GNL3;NUP50;RAN;SEH1L;NUP93;NUP188;NUP98;NUP205;XPO1;NUP35;NUP88;NUP58;NUP43;NUP62;NUP37;POM121C;POM121;SEC13;NUP42;NUP54
SoravsNC	Reactome_2022	Extension Of Telomeres R-HSA-180786	-1.84739335008	0	0.00167543909392	DKC1;POLR1B;POLR1A;RUVBL1;GAR1;NOP10;RFC3;FEN1;SLC19A1;CHTF8;TERF2IP;NHP2;POLA1;TERT;RFC4;PCNA;CDK2;RUVBL2;POLD2;WRAP53;RFC2;DSCC1;BLM;PPP6R3;POLA2;SHQ1;TERF2;ACD;PRIM2;POLD1
SoravsNC	Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	1.70273042694	0	0.0262375733182	COL27A1;FGB;FGA;VTN;COL18A1;COL7A1;PLG;FGG;COL4A5;SDC2;TMPRSS6;MMP11;LAMC1;LAMA5;COL16A1;PCOLCE;HSPG2;LTBP3;CAPN12;P4HA1;ITGB2;PLOD1;PLOD2;DMD;COL2A1;AGRN;DST;P4HA2;CTSD;SH3PXD2A;EFEMP2;NTN4;COL9A3;COL9A2;FBLN5;DAG1;COL6A1;DDR1;NCSTN;FBLN1;COL4A6;F11R;CTSB;ADAM10;ITGA7;SPARC;PTPRS;FBN1;SDC4;CRTAP;ITGAL
SoravsNC	Reactome_2022	FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050	-2.19262163648	0	0	PSMD11;PSME3;PSMD7;PSMC4;PSMD2;PSMD12;PSMD14;PSMA5;PSMC5;PSMB3;PSMC3;PSME4;PSMD8;PSMC2;PSMC1;PSMD3;PSMB2;PSMA6;PSMB1;PSMD13;PSMA4;PSMA7;PSMA3;PSMB7;PSMB5;PSMD6;PSMB4;PSMB6;PSMD4;PSMA1;PSMD5
SoravsNC	Reactome_2022	FCERI Mediated NF-kB Activation R-HSA-2871837	-1.95948266852	0	0.00015932875594	PSMD11;PSME3;IKBKG;PSMD7;PSMC4;PSMD2;PSMD12;PSMD14;PSMA5;PSMC5;PSMB3;PSMC3;PSME4;PSMD8;PSMC2;NFKB1;PSMC1;PSMD3;PSMB2;PSMA6;PSMB1;PSMD13;PSMA4;CHUK;PSMA7;PSMA3;PSMB7;PSMB5;UBE2N;PSMD6;UBE2D1;PSMB4;UBE2D2;PSMB6;PSMD4;PSMA1;PSMD5
SoravsNC	Reactome_2022	Fatty Acid Metabolism R-HSA-8978868	1.9727130058	0	0.00173968237794	SCD;ACAD11;ACSF2;CYP4F3;ACAA2;RXRA;PHYH;PECR;EHHADH;ECI2;GPX4;ACAA1;PRKAB2;CRAT;ACOT2;EPHX2;ACOX1;ALDH3A2;ACOT1;HADHB;SLC25A1;MMUT;HADHA;ACADM;ACADS;HADH;ECHS1;ELOVL2;ACAD10;LTA4H;DECR1;DPEP1;HSD17B4;FADS2;CYP4F2;ACBD4;SLC25A20;PCCA;DBI;PCTP;CROT;ACOX2;ACSL1;ACLY;ACSM3;ACBD7;ACADVL;SLC27A3;NUDT7;PTGR2;ACOT13;CYP8B1;ACOT8;ACBD5;MCEE
SoravsNC	Reactome_2022	Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202	-1.71360805376	0	0.00998991299746	JUN;SHC1;PSMD11;PSME3;IKBKG;PSMD7;PSMC4;PSMD2;PSMD12;PPP3R1;PSMD14;PSMA5;NFATC3;CALM1;PSMC5;FOS;PSMB3;PSMC3;ITPR3;PSME4;PSMD8;PSMC2;NFKB1;PSMC1;PSMD3;PSMB2;PSMA6;PSMB1;PSMD13;PSMA4;FYN;CHUK;PSMA7;PSMA3;PSMB7;PSMB5;HRAS;ITPR1;UBE2N;NRAS;PSMD6;UBE2D1;PSMB4;UBE2D2
SoravsNC	Reactome_2022	Formation Of Early Elongation Complex R-HSA-113418	-1.67667878233	0.0036832412523	0.0149743241975	POLR2D;POLR2L;POLR2I;GTF2H2;POLR2C;CCNH;GTF2F2;NCBP1;GTF2H1;ERCC3;GTF2H3;SUPT4H1;GTF2F1;POLR2K;CDK7;POLR2B;NELFE;ERCC2;POLR2G;NELFA
SoravsNC	Reactome_2022	Formation Of Fibrin Clot (Clotting Cascade) R-HSA-140877	1.97666304471	0	0.00198820843193	FGB;FGA;SERPINC1;FGG;SERPIND1;F5;KNG1;SERPINA5;PROC;F7;ZNF160;F12;SERPING1;PRCP;PROS1
SoravsNC	Reactome_2022	Formation Of HIV Elongation Complex In Absence Of HIV Tat R-HSA-167152	-1.87884691662	0	0.00103415248421	ELOA;ELOC;POLR2D;POLR2L;SUPT16H;POLR2I;CCNK;GTF2H2;POLR2C;SSRP1;CCNH;CDK9;GTF2F2;NCBP1;GTF2H1;ERCC3;TCEA1;GTF2H3;SUPT4H1;GTF2F1;POLR2K;CDK7;CCNT1;POLR2B;ELL;CCNT2;NELFE;ERCC2;POLR2G;NELFA
SoravsNC	Reactome_2022	Formation Of HIV-1 Elongation Complex Containing HIV-1 Tat R-HSA-167200	-1.85418523618	0	0.00154119637457	ELOA;ELOC;POLR2D;POLR2L;SUPT16H;POLR2I;GTF2H2;POLR2C;SSRP1;CCNH;CDK9;GTF2F2;NCBP1;GTF2H1;ERCC3;TCEA1;GTF2H3;SUPT4H1;GTF2F1;POLR2K;CDK7;CCNT1;POLR2B;ELL;NELFE;ERCC2;POLR2G;NELFA
SoravsNC	Reactome_2022	Formation Of RNA Pol II Elongation Complex R-HSA-112382	-1.86182942802	0	0.00138686656033	ELOA;LEO1;ELOC;POLR2D;POLR2L;SUPT16H;EAF1;POLR2I;CCNK;GTF2H2;POLR2C;SSRP1;CCNH;CDK9;MLLT1;GTF2F2;NCBP1;GTF2H1;CDC73;ERCC3;IWS1;TCEA1;GTF2H3;PAF1;SUPT4H1;GTF2F1;POLR2K;AFF4;SUPT6H;CDK7;CCNT1;POLR2B;ELL;SKIC8;CCNT2;NELFE;ERCC2;POLR2G;NELFA
SoravsNC	Reactome_2022	Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960	-2.0678772319	0	1.44154588708e-05	TCP1;CCT6A;CCT2;CCT5;TUBA1B;CCT4;CCT3;CCT7;TUBB2A;TUBB6;CCT8;TUBA1C
SoravsNC	Reactome_2022	Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722	-1.65501005364	0.00531914893617	0.018519506487	MYC;RUVBL1;H2AZ1;LEO1;ASH2L;SMARCA4;KMT2D;H3-3B;CTNNB1;TERT;CDC73;TCF7L2;CREBBP;TCF7;RBBP5
SoravsNC	Reactome_2022	G1/S DNA Damage Checkpoints R-HSA-69615	-2.18178173575	0	0	PSMD11;PSME3;PSMD7;PSMC4;PSMD2;PSMD12;PSMD14;PSMA5;PSMC5;PSMB3;PSMC3;PSME4;PSMD8;PSMC2;PSMC1;PSMD3;CDC25A;PSMB2;PSMA6;PSMB1;PSMD13;PSMA4;PSMA7;PSMA3;PSMB7;PSMB5;CCNE1;MDM2;PSMD6;PCBP4;PSMB4;CDKN1A;CDK2;PSMB6;PSMD4;PSMA1;PSMD5
SoravsNC	Reactome_2022	G1/S Transition R-HSA-69206	-2.22195156063	0	0	MYC;RRM2;POLR1B;PSMD11;PSME3;POLR1A;PSMD7;PSMC4;PSMD2;PSMD12;CDC6;PSMD14;E2F6;CCND1;MCM7;PSMA5;MCM5;PSMC5;MCM6;PSMB3;MCM4;PSMC3;CDC45;PPP2CA;PSMD8;PSMC2;PSMC1;PSMD3;CDC25A;PSMB2;PSMA6;POLE3;ORC6;E2F1;PSMB1;PSMD13;PSMA4;MCM8;AKT1;TFDP1;PSMA7;POLA1;PSMA3;PPP2CB;PSMB7;MAX;CCNH;POLE4;PSMB5;TK1;CCNE1;E2F4;ORC5;PSMD6;PSMB4;PCNA;CDK4;CDKN1A;CDK2;PSMB6;MCM3;MCM10;PSMD4;PSMA1;PSMD5;SLC25A15
SoravsNC	Reactome_2022	G2/M Checkpoints R-HSA-69481	-2.21134973338	0	0	POLR1B;PSMD11;PSME3;POLR1A;YWHAB;PSMD7;PSMC4;PSMD2;PSMD12;YWHAG;CDC6;PKMYT1;PSMD14;RBBP8;REXO2;MCM7;PSMA5;MCM5;PSMC5;MCM6;PSMB3;MCM4;PSMC3;CDC45;PSME4;PSMD8;PSMC2;YWHAH;PSMC1;PSMD3;CDC25A;PSMB2;PSMA6;RFC3;ORC6;PSMB1;PSMD13;PSMA4;CLSPN;MCM8;PSMA7;PSMA3;PSMB7;PSMB5;TOP3A;YWHAE;UBE2N;ORC5;PSMD6;YWHAZ;EXO1;RFC4;PSMB4;CDK2;YWHAQ;PSMB6;MCM3;MCM10;PSMD4;RFC2;PSMA1;PSMD5;BLM;SLC25A15
SoravsNC	Reactome_2022	G2/M Transition R-HSA-69275	-1.56682304266	0	0.0388322636892	PHLDA1;PSMD11;PSME3;PSMD7;PSMC4;PSMD2;PSMD12;YWHAG;HSP90AA1;PKMYT1;PSMD14;NDE1;PSMA5;MAPRE1;PSMC5;PSMB3;PSMC3;PPP2CA;HSP90AB1;PSME4;PSMD8;PSMC2;PSMC1;PSMD3;PPP2R2A;CDC25A;PSMB2;PSMA6;XPO1;PSMB1;PSMD13;PSMA4;TUBG1;HAUS7;HAUS2;MYBL2;ODF2;PSMA7;PSMA3;PPP2CB;AJUBA;PSMB7;PLK1;CCNH;DYNLL1;PSMB5;TUBB;YWHAE;PSMD6;PSMB4;HAUS8;CDKN1A;TUBA4A;CDK2;PSMB6;RAB8A;CEP72;PSMD4;TUBGCP3;CEP76;PSMA1
SoravsNC	Reactome_2022	GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785	-2.11664733507	0	0	PSMD11;PSME3;PSMD7;PSMC4;PSMD2;PSMD12;PSMD14;PSMA5;CSNK1A1;PSMC5;PSMB3;PSMC3;PSME4;PSMD8;PSMC2;PSMC1;PSMD3;PSMB2;PSMA6;PSMB1;PSMD13;PSMA4;PSMA7;PSMA3;PSMB7;PSMB5;PSMD6;PSMB4;PSMB6;PSMD4;PSMA1;PSMD5
SoravsNC	Reactome_2022	GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114	-2.15528002115	0	0	NFE2L2;PSMD11;PSME3;PSMD7;PSMC4;PSMD2;PSMD12;PSMD14;PSMA5;PSMC5;PSMB3;PSMC3;PSMD8;PSMC2;PSMC1;PSMD3;PSMB2;PSMA6;PSMB1;PSMD13;PSMA4;PSMA7;PSMA3;PSMB7;PSMB5;PSMD6;PSMB4;PSMB6;PSMD4;PSMA1;PSMD5
