contrast	direction	library	term	overlap	query_size	gene_set_size	background_size	pvalue	overlap_genes	fdr
SpivsNC	down	MSigDB_Hallmark_2020	Fatty Acid Metabolism	2	229	137	20329	0.4581601893145679	ACSM3;HMGCS2	0.4867952011467284
SpivsNC	down	MSigDB_Hallmark_2020	Myogenesis	2	229	142	20329	0.4767031920393933	IFRD1;KLF5	0.4911487433133143
SpivsNC	down	MSigDB_Hallmark_2020	Interferon Gamma Response	2	229	151	20329	0.5090913031908741	PIM1;SOCS3	0.5090913031908741
SpivsNC	down	KEGG_2021_Human	TNF signaling pathway	8	229	90	20329	8.040645318272342e-06	CEBPB;EDN1;FOS;JAG1;JUN;JUNB;MMP3;SOCS3	0.0010211619554205875
SpivsNC	down	KEGG_2021_Human	Rheumatoid arthritis	6	229	52	20329	2.527018044670292e-05	CXCL8;FOS;IL11;IL18;JUN;MMP3	0.0016046564583656355
SpivsNC	down	KEGG_2021_Human	IL-17 signaling pathway	6	229	64	20329	8.316635647127566e-05	CEBPB;CXCL8;FOS;FOSL1;JUN;MMP3	0.003520709090617336
SpivsNC	down	KEGG_2021_Human	Transcriptional misregulation in cancer	8	229	132	20329	0.00012749731091281575	CEBPB;CXCL8;DDIT3;GADD45A;MMP3;NGFR;NUPR1;TMPRSS2	0.0040480396214819
SpivsNC	down	KEGG_2021_Human	Coronavirus disease	9	229	189	20329	0.00030238020576080584	C5AR1;C6;CXCL8;FOS;JUN;MMP3;NRP1;RPL36A-HNRNPH2;TMPRSS2	0.007680457226324469
SpivsNC	down	KEGG_2021_Human	Osteoclast differentiation	6	229	89	20329	0.0005104002641637776	FOS;FOSL1;JUN;JUNB;LCK;SOCS3	0.010803472258133292
SpivsNC	down	KEGG_2021_Human	Cytokine-cytokine receptor interaction	7	229	131	20329	0.0007187990401257349	CLCF1;CXCL8;GDF15;IL11;IL18;INHBE;NGFR	0.012239886997014254
SpivsNC	down	KEGG_2021_Human	Pathways in cancer	13	229	408	20329	0.0007710165037489294	CXCL8;EDN1;FOS;GADD45A;HES1;JAG1;JUN;LAMC3;NFE2L2;PDGFRB;PIM1;PMAIP1;WNT7B	0.012239886997014254
SpivsNC	down	KEGG_2021_Human	MAPK signaling pathway	9	229	223	20329	0.0009945207472373413	AREG;DDIT3;DUSP1;EPHA2;FOS;GADD45A;JUN;NGFR;PDGFRB	0.014033792766571372
SpivsNC	down	KEGG_2021_Human	Breast cancer	6	229	115	20329	0.0019409736751713714	FOS;GADD45A;HES1;JAG1;JUN;WNT7B	0.02414322919118796
SpivsNC	down	KEGG_2021_Human	Lipid and atherosclerosis	7	229	160	20329	0.002284499789829658	CXCL8;DDIT3;FOS;IL18;JUN;MMP3;NFE2L2	0.02414322919118796
SpivsNC	down	KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	5	229	82	20329	0.0023435972547722504	CXCL8;EDN1;EGR1;JUN;PIM1	0.02414322919118796
SpivsNC	down	KEGG_2021_Human	Colorectal cancer	5	229	83	20329	0.00247135416917672	AREG;FOS;GADD45A;JUN;PMAIP1	0.02414322919118796
SpivsNC	down	KEGG_2021_Human	Apoptosis	6	229	124	20329	0.0028341080035059973	DDIT3;FOS;GADD45A;JUN;NGFR;PMAIP1	0.025406840309695648
SpivsNC	down	KEGG_2021_Human	Pathogenic Escherichia coli infection	7	229	168	20329	0.0030008079105939742	CLDN1;CXCL8;FOS;IL18;JUN;MYO10;MYO1G	0.025406840309695648
SpivsNC	down	KEGG_2021_Human	Malaria	3	229	29	20329	0.004152921819432311	CXCL8;IL18;THBS1	0.03296381694174397
SpivsNC	down	KEGG_2021_Human	Human T-cell leukemia virus 1 infection	7	229	182	20329	0.004653662287760982	EGR1;FOS;FOSL1;JUN;LCK;NRP1;TSPO	0.0347655947379791
SpivsNC	down	KEGG_2021_Human	Th1 and Th2 cell differentiation	4	229	62	20329	0.005250894742792867	FOS;JAG1;JUN;LCK	0.036757530387307696
SpivsNC	down	KEGG_2021_Human	cAMP signaling pathway	6	229	142	20329	0.005499158089439735	EDN1;FOS;GRIN2D;JUN;PDE3A;PDE4D	0.036757530387307696
SpivsNC	down	KEGG_2021_Human	Toll-like receptor signaling pathway	4	229	69	20329	0.007656520869375402	CXCL8;FOS;JUN;SPP1	0.04647222115616603
SpivsNC	down	KEGG_2021_Human	PI3K-Akt signaling pathway	8	229	252	20329	0.007951574782866563	AREG;DDIT4;EPHA2;LAMC3;NGFR;PDGFRB;SPP1;THBS1	0.04647222115616603
SpivsNC	down	KEGG_2021_Human	p53 signaling pathway	4	229	70	20329	0.008050306027052383	GADD45A;PMAIP1;SESN2;THBS1	0.04647222115616603
SpivsNC	down	KEGG_2021_Human	Fluid shear stress and atherosclerosis	5	229	113	20329	0.009116897737543376	DUSP1;EDN1;FOS;JUN;NFE2L2	0.05034113098556559
SpivsNC	down	KEGG_2021_Human	Yersinia infection	5	229	117	20329	0.010499114115031558	CXCL8;FOS;IL18;JUN;LCK	0.05555781219204199
SpivsNC	down	KEGG_2021_Human	Maturity onset diabetes of the young	2	229	17	20329	0.015371918699488734	FOXA3;HES1	0.07808934699340277
SpivsNC	down	KEGG_2021_Human	Cell adhesion molecules	4	229	88	20329	0.017520312708105563	CD22;CLDN1;ESAM;MPZ	0.08503759423887686
SpivsNC	down	KEGG_2021_Human	Non-alcoholic fatty liver disease	5	229	135	20329	0.01849619035376185	CXCL8;DDIT3;FOS;JUN;SOCS3	0.08503759423887686
SpivsNC	down	KEGG_2021_Human	Amphetamine addiction	3	229	50	20329	0.018748445973925606	FOS;GRIN2D;JUN	0.08503759423887686
SpivsNC	down	KEGG_2021_Human	MicroRNAs in cancer	5	229	143	20329	0.023067472460524614	DDIT4;PDGFRB;PIM1;SLC7A1;THBS1	0.10101962077540089
SpivsNC	down	KEGG_2021_Human	JAK-STAT signaling pathway	4	229	100	20329	0.026572209367758025	IL11;PDGFRB;PIM1;SOCS3	0.10975381402507625
SpivsNC	down	KEGG_2021_Human	B cell receptor signaling pathway	3	229	58	20329	0.027654504321279055	CD22;FOS;JUN	0.10975381402507625
SpivsNC	down	KEGG_2021_Human	Pertussis	3	229	58	20329	0.027654504321279055	CXCL8;FOS;JUN	0.10975381402507625
SpivsNC	down	KEGG_2021_Human	Circadian entrainment	3	229	59	20329	0.028900412575892678	FOS;GRIN2D;RASD1	0.1106828820022001
SpivsNC	down	KEGG_2021_Human	Butanoate metabolism	2	229	24	20329	0.029631637701376407	ACSM3;HMGCS2	0.1106828820022001
SpivsNC	down	KEGG_2021_Human	Apelin signaling pathway	4	229	107	20329	0.03293539105308462	EGR1;JAG1;MEF2B;SPP1	0.11950841896404991
SpivsNC	down	KEGG_2021_Human	beta-Alanine metabolism	2	229	26	20329	0.03438536219194961	DPYD;SMOX	0.12130391662160002
SpivsNC	down	KEGG_2021_Human	Human papillomavirus infection	7	229	275	20329	0.03669429233993997	HES1;JAG1;LAMC3;PDGFRB;SPP1;THBS1;WNT7B	0.12443945885754361
SpivsNC	down	KEGG_2021_Human	ECM-receptor interaction	3	229	66	20329	0.03843843925392883	LAMC3;SPP1;THBS1	0.12443945885754361
SpivsNC	down	KEGG_2021_Human	Neuroactive ligand-receptor interaction	4	229	113	20329	0.03903930705935011	C5AR1;EDN1;GRIN2D;TSPO	0.12443945885754361
SpivsNC	down	KEGG_2021_Human	Focal adhesion	5	229	165	20329	0.039193530348832634	JUN;LAMC3;PDGFRB;SPP1;THBS1	0.12443945885754361
SpivsNC	down	KEGG_2021_Human	Influenza A	4	229	118	20329	0.04458698872233869	CXCL8;IL18;SOCS3;TMPRSS2	0.13811091628626862
SpivsNC	down	KEGG_2021_Human	Staphylococcus aureus infection	2	229	31	20329	0.04743575091357287	C5AR1;KRT23	0.14343667538151794
SpivsNC	down	KEGG_2021_Human	Th17 cell differentiation	3	229	74	20329	0.051051394945152644	FOS;JUN;LCK	0.14608535312507337
SpivsNC	down	KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	3	229	75	20329	0.05275276629720447	EGR1;FOS;PDE4D	0.14608535312507337
SpivsNC	down	KEGG_2021_Human	Chagas disease	3	229	76	20329	0.054481246048146276	CXCL8;FOS;JUN	0.14608535312507337
SpivsNC	down	KEGG_2021_Human	Inflammatory bowel disease	2	229	34	20329	0.05599510353816995	IL18;JUN	0.14608535312507337
SpivsNC	down	KEGG_2021_Human	T cell receptor signaling pathway	3	229	77	20329	0.05623663234519166	FOS;JUN;LCK	0.14608535312507337
SpivsNC	down	KEGG_2021_Human	NF-kappa B signaling pathway	3	229	78	20329	0.058018717525793864	CXCL8;GADD45A;LCK	0.14608535312507337
SpivsNC	down	KEGG_2021_Human	Cocaine addiction	2	229	35	20329	0.05895967865144738	GRIN2D;JUN	0.14608535312507337
SpivsNC	down	KEGG_2021_Human	Renin secretion	2	229	35	20329	0.05895967865144738	EDN1;PDE3A	0.14608535312507337
SpivsNC	down	KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	2	229	35	20329	0.05895967865144738	CXCL8;IL18	0.14608535312507337
SpivsNC	down	KEGG_2021_Human	TGF-beta signaling pathway	3	229	79	20329	0.0598272883487042	HAMP;INHBE;THBS1	0.14608535312507337
SpivsNC	down	KEGG_2021_Human	Wnt signaling pathway	4	229	131	20329	0.0609647536663692	DKK1;FOSL1;JUN;WNT7B	0.14608535312507337
SpivsNC	down	KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	3	229	81	20329	0.06352300741265396	FOS;JUN;LCK	0.14939670261864912
SpivsNC	down	KEGG_2021_Human	Choline metabolism in cancer	3	229	86	20329	0.07320990027661285	FOS;JUN;PDGFRB	0.16471042156469745
SpivsNC	down	KEGG_2021_Human	Small cell lung cancer	3	229	86	20329	0.07320990027661285	FHIT;GADD45A;LAMC3	0.16471042156469745
SpivsNC	down	KEGG_2021_Human	Bladder cancer	2	229	40	20329	0.07454764593240609	CXCL8;THBS1	0.16471042156469745
SpivsNC	down	KEGG_2021_Human	Prostate cancer	3	229	87	20329	0.0752220822893894	MMP3;PDGFRB;TMPRSS2	0.16471042156469745
SpivsNC	down	KEGG_2021_Human	Hematopoietic cell lineage	2	229	42	20329	0.08111192558815415	CD22;IL11	0.17459685677450132
SpivsNC	down	KEGG_2021_Human	Growth hormone synthesis, secretion and action	3	229	93	20329	0.08779742196442542	FOS;JUNB;SOCS3	0.1828947739666807
SpivsNC	down	KEGG_2021_Human	Leishmaniasis	2	229	44	20329	0.08784709615722458	FOS;JUN	0.1828947739666807
SpivsNC	down	KEGG_2021_Human	Cysteine and methionine metabolism	2	229	45	20329	0.0912753523346904	CTH;TAT	0.18399951978580448
SpivsNC	down	KEGG_2021_Human	Morphine addiction	2	229	45	20329	0.0912753523346904	PDE3A;PDE4D	0.18399951978580448
SpivsNC	down	KEGG_2021_Human	Estrogen signaling pathway	3	229	97	20329	0.09663970227101437	FOS;JUN;KRT23	0.18693323906451648
SpivsNC	down	KEGG_2021_Human	Relaxin signaling pathway	3	229	97	20329	0.09663970227101437	EDN1;FOS;JUN	0.18693323906451648
SpivsNC	down	KEGG_2021_Human	Legionellosis	2	229	47	20329	0.09824659884835242	CXCL8;IL18	0.18693323906451648
SpivsNC	down	KEGG_2021_Human	Purine metabolism	3	229	98	20329	0.09890508776143171	FHIT;PDE3A;PDE4D	0.18693323906451648
SpivsNC	down	KEGG_2021_Human	Rap1 signaling pathway	4	229	156	20329	0.10009023823926867	EPHA2;NGFR;PDGFRB;THBS1	0.18693323906451648
SpivsNC	down	KEGG_2021_Human	Chemical carcinogenesis	4	229	157	20329	0.10185189439596001	FOS;JAG1;JUN;KLF5	0.18746653026502783
SpivsNC	down	KEGG_2021_Human	Glycerolipid metabolism	2	229	49	20329	0.1053622976848863	GK;GPAM	0.19085199351488166
SpivsNC	down	KEGG_2021_Human	Neurotrophin signaling pathway	3	229	102	20329	0.10817738389883647	JUN;NGFR;SH2B3	0.19085199351488166
SpivsNC	down	KEGG_2021_Human	Basal cell carcinoma	2	229	50	20329	0.10897120817284298	GADD45A;WNT7B	0.19085199351488166
SpivsNC	down	KEGG_2021_Human	Salmonella infection	5	229	224	20329	0.10970232698099497	CXCL8;FOS;IL18;JUN;RHOB	0.19085199351488166
SpivsNC	down	KEGG_2021_Human	Notch signaling pathway	2	229	52	20329	0.11628513649760437	HES1;JAG1	0.19680491225595745
